sample_size,num_bootstrap,noise_std,plugin_est,correction_est,adj_correction_est,act_plugin_val
300.0,500.0,0.5,1.0959288295389775,1.086672518493227,1.0911423319401077,1.1
300.0,500.0,0.5,1.0027239170427102,0.9797589277959884,0.986352203659881,1.1
300.0,500.0,0.5,1.0049001520192786,0.9735434476379732,0.989670323540774,1.0
300.0,500.0,0.5,1.131367367943108,1.1251854074663667,1.1282716513744582,1.1
300.0,500.0,0.5,1.1192841230675192,1.117487588550018,1.1186257377881328,1.1
300.0,500.0,0.5,1.083706641409212,1.0786074834890538,1.078207846280015,1.1
300.0,500.0,0.5,1.2246429895015567,1.2229523007148548,1.2241680294750923,1.1
300.0,500.0,1.0,1.2005042218607938,1.1555247640463846,1.176930923389797,1.1
300.0,500.0,1.0,1.2238039005890458,1.2085389517154044,1.2184060669409298,1.0
300.0,500.0,1.0,1.1961562781541826,1.1874150877193088,1.1915400469216826,1.1
300.0,500.0,1.0,1.109165102886084,1.0586542089490176,1.0695804181141526,1.1
300.0,500.0,1.0,1.2463935009670175,1.212522786044073,1.228646061102332,1.1
300.0,500.0,1.0,0.9764114717134292,0.9136351357713064,0.9109878612844764,1.0
300.0,500.0,1.0,1.119880302701333,1.0619165385754286,1.0637496254709171,1.0
300.0,500.0,1.0,0.9367733984607202,0.8885415756410221,0.904021748954758,1.1
300.0,500.0,1.0,1.2741746328584935,1.2249183528135243,1.2431883066444034,1.1
300.0,500.0,1.0,1.2656734347195893,1.259443153973025,1.2565822747345543,1.1
300.0,500.0,1.0,1.0346208607866654,1.0026298042412434,1.01875515166313,1.1
300.0,500.0,1.0,1.210480802943015,1.143269411088763,1.1503277962166485,1.1
300.0,500.0,1.0,1.0685495561948537,1.0063231351800803,0.998852355631176,1.1
300.0,500.0,1.0,0.976829345151991,0.9238689302530736,0.9428084552395511,1.1
300.0,500.0,1.0,0.8664407479034218,0.8048057993575074,0.8180534096247822,1.1
300.0,500.0,1.0,1.137268455855406,1.1269261423928187,1.1283537231163512,1.0
300.0,500.0,1.0,1.1242253190402811,1.0794494691410073,1.0893911871386317,1.0
300.0,500.0,1.0,1.148206282952182,1.148206282952182,1.148206282952182,1.1
300.0,500.0,1.0,1.1290628681329964,1.0721519559788752,1.092146372221575,1.1
300.0,500.0,1.0,1.1932392035329735,1.1701391298356985,1.1744257339182975,1.1
300.0,500.0,1.0,1.052213131033685,0.9903763952735004,1.008787630246845,1.1
300.0,500.0,1.0,0.9785594420519462,0.9164472029249396,0.9164487814016364,1.0
300.0,500.0,1.0,1.0264556078506688,0.9752639945442536,0.9981840957501916,1.1
300.0,500.0,1.0,1.0318011371515587,0.9573828037315856,0.988508290375991,1.0
300.0,500.0,1.0,1.168100822857598,1.101583610502046,1.1014960010149035,1.1
300.0,500.0,1.0,1.2841516907619608,1.2830702257811704,1.2841516907619608,1.1
300.0,500.0,1.0,1.1444131473346504,1.1132885020206418,1.130863821928929,1.1
300.0,500.0,1.0,1.1278913948304523,1.059462267290514,1.0589445714493435,1.0
300.0,500.0,1.0,1.0106693106191147,0.9551349402385042,0.9750513607936522,1.1
300.0,500.0,1.0,1.3336947723373518,1.315168341454822,1.3216304146246796,1.1
300.0,500.0,1.0,1.2364616295916024,1.172386028188285,1.1895730670809903,1.0
300.0,500.0,1.0,1.1091272511507388,1.0454443155554511,1.0348619767545693,1.1
300.0,500.0,1.0,1.0810137021582864,1.019639201221605,1.029724024578271,1.1
300.0,500.0,1.0,1.0480201984277735,0.9908790008342476,1.012095277489968,1.1
300.0,500.0,1.0,1.0311673046252283,0.9771792954877024,0.9910766354546588,1.1
300.0,500.0,1.0,1.0870230472396232,1.0681388085821646,1.0776566864936776,1.1
300.0,500.0,1.0,1.1699095382909102,1.1105204055771962,1.1204494344833278,1.1
300.0,500.0,1.0,1.1855447202922371,1.13853814676658,1.141201879027438,1.1
300.0,500.0,1.0,1.1510037125721353,1.1001503946812023,1.1224569257537278,1.1
300.0,500.0,1.0,1.054285559594097,1.030509019063454,1.0452559363623368,1.1
300.0,500.0,1.0,1.119411078615122,1.0452412236425286,1.0582980224210687,1.1
300.0,500.0,1.0,1.075350443730014,1.0120376281905077,1.0295838370784856,1.0
300.0,500.0,1.0,0.9539743835356568,0.894494320561215,0.9069566036717858,1.0
300.0,500.0,1.0,1.0918576590779556,1.0534414761983648,1.0707662949993406,1.1
300.0,500.0,1.0,0.9054478340854206,0.8459593551303007,0.8447493927277264,1.1
300.0,500.0,1.0,1.0098003040385577,0.9721607680182816,0.9961694013661933,1.0
300.0,500.0,1.0,1.162734735886216,1.1324494213972292,1.1485988111874634,1.1
300.0,500.0,1.0,1.1385682461350384,1.125159545339335,1.1319484056406146,1.1
300.0,500.0,1.0,1.067413282818424,1.0421565245101798,1.0447539144535616,1.1
300.0,500.0,1.0,1.349285979003113,1.335870265898396,1.3458287629304575,1.1
300.0,500.0,1.5,1.2507563327911908,1.1720497614354897,1.2076018802029518,1.1
300.0,500.0,1.5,1.3357058508835684,1.3214787030897706,1.3301078195199254,1.0
300.0,500.0,1.5,1.2442344172312738,1.2238848841769618,1.2360169833212178,1.1
300.0,500.0,1.5,1.1137476543291256,1.028119734535742,1.0409123832761429,1.1
300.0,500.0,1.5,1.3195902514505269,1.2558841620881864,1.2838180320423542,1.1
300.0,500.0,1.5,0.964617207570144,0.8738489731291975,0.8799573035234574,1.0
300.0,500.0,1.5,1.179820454052,1.1020097761443293,1.1133692397353314,1.0
300.0,500.0,1.5,0.8551600976910804,0.7758736888071246,0.7915062543997644,1.1
300.0,500.0,1.5,1.3612619492877402,1.2766051037052484,1.3010722262010563,1.1
300.0,500.0,1.5,1.348510152079384,1.3279925929884997,1.3302340615433352,1.1
300.0,500.0,1.5,1.001931291179998,0.941619438652008,0.9719607004296495,1.1
300.0,500.0,1.5,1.2657212044145223,1.1610246207034716,1.1614125114283396,1.1
300.0,500.0,1.5,1.0774173241882743,0.9844394987500086,0.996699387095209,1.0
300.0,500.0,1.5,0.9152440177279864,0.8275515408116731,0.8506659026827696,1.1
300.0,500.0,1.5,0.7496611218551329,0.6503595129544764,0.659061110125555,1.1
300.0,500.0,1.5,1.2059026837831093,1.193128552951897,1.1990630473035129,1.0
300.0,500.0,1.5,1.186337978560422,1.13502594512678,1.1447099095315405,1.0
300.0,500.0,1.5,1.172309424428273,1.1706835446789494,1.172309424428273,1.1
300.0,500.0,1.5,1.1435943021994943,1.046714577973204,1.0805878762056411,1.1
300.0,500.0,1.5,1.2398588052994606,1.1988407313350975,1.208771370381902,1.1
300.0,500.0,1.5,1.0392899878257136,0.9449449861409388,0.9388769552931012,1.0
300.0,500.0,1.5,0.9678391630779196,0.880146729746692,0.8915867551899647,1.0
300.0,500.0,1.5,0.9896834117760028,0.9052124978328424,0.9353095752928589,1.1
300.0,500.0,1.5,1.0477017057273383,0.9369833874137568,0.9883700937102342,1.0
300.0,500.0,1.5,1.202334490032047,1.1015037956115032,1.109275025663731,1.0
300.0,500.0,1.5,1.376227536142941,1.3746053386717554,1.3762275361429408,1.1
300.0,500.0,1.5,1.1666197210019753,1.10947670158035,1.1359068980525788,1.1
300.0,500.0,1.5,1.1918370922456782,1.0975053613464525,1.1021977365959512,1.0
300.0,500.0,1.5,0.9660039659286724,0.8740977684683471,0.8985988138281015,1.1
300.0,500.0,1.5,1.4505421585060276,1.41565696487288,1.4278988526171177,1.1
300.0,500.0,1.5,1.354692444387404,1.2616243006743917,1.3008019242353457,1.0
300.0,500.0,1.5,1.1413658243158635,1.047062441866023,1.082940440813406,1.0
300.0,500.0,1.5,1.0803148368657067,0.9874008641383624,0.9784807678985638,1.0
300.0,500.0,1.5,1.0220302976416606,0.9288352425466444,0.9575513379198092,1.1
300.0,500.0,1.5,0.9967509569378424,0.910443013975354,0.9213121900501552,1.1
300.0,500.0,1.5,1.080534570859435,1.041944371915163,1.0596771636655689,1.1
300.0,500.0,1.5,1.204864307436365,1.1081003158763894,1.1152725543484625,1.1
300.0,500.0,1.5,1.2283170804383556,1.149533302309602,1.1436545920629786,1.1
300.0,500.0,1.5,1.176505568858203,1.091218715635692,1.1233227531026702,1.1
300.0,500.0,1.5,1.0314283393911454,0.9825430118310682,1.0132061163967494,1.1
300.0,500.0,1.5,1.1548284646536704,1.0445896489349482,1.056701134956237,1.0
300.0,500.0,1.5,1.1130256655950208,1.0215663209562442,1.0591154173461288,1.0
300.0,500.0,1.5,0.9309615753034852,0.8513261048017539,0.8739148045944379,1.0
300.0,500.0,1.5,1.0877864886169335,1.018251348768643,1.045433433474372,1.1
300.0,500.0,1.5,0.8576627982712379,0.7704945649910742,0.7903312038492076,1.0
300.0,500.0,1.5,1.014700456057836,0.9717260019085108,0.99844120884888,1.0
300.0,500.0,1.5,1.1941021038293238,1.1349732700649104,1.1651154266447905,1.1
300.0,500.0,1.5,1.1578523692025575,1.1333720980607958,1.1429311781410472,1.1
300.0,500.0,1.5,1.051119924227636,0.9984596291912932,1.0086689969259188,1.1
300.0,500.0,1.5,1.4739289685046693,1.4495558753599451,1.4676153576115183,1.1
300.0,500.0,2.0,1.3010084437215876,1.1886457606566017,1.2341759177247746,1.1
300.0,500.0,2.0,1.4476078011780908,1.431223322936779,1.4406574570086168,1.0
300.0,500.0,2.0,1.2923125563083653,1.26069717892795,1.2787656371657328,1.1
300.0,500.0,2.0,1.1183302057721671,0.9982630288684048,1.01642319115338,1.1
300.0,500.0,2.0,1.3927870019340358,1.3019170490957777,1.3339797216525195,1.1
300.0,500.0,2.0,0.9528229434268588,0.8355535239446957,0.8468624744519141,1.0
300.0,500.0,2.0,1.2397606054026666,1.1439271491777965,1.1630536033737906,1.0
300.0,500.0,2.0,0.7735467969214403,0.6617053828278061,0.6799693913353172,1.1
300.0,500.0,2.0,1.4483492657169867,1.3284477226670357,1.3568554626914866,1.1
300.0,500.0,2.0,1.4313468694391789,1.3966811694095196,1.4024618567521958,1.1
300.0,500.0,2.0,0.9692417215733308,0.8804686081219244,0.9223671406967092,1.1
300.0,500.0,2.0,1.326532938049707,1.1863839436818049,1.18298927855857,1.0
300.0,500.0,2.0,1.1032230989176988,0.9819458559184574,1.0031372184471572,1.0
300.0,500.0,2.0,0.8536586903039817,0.7337441992770182,0.7605709237736453,1.1
300.0,500.0,2.0,0.6328814958068437,0.4988791452143788,0.5062469830913638,1.1
300.0,500.0,2.0,1.274536911710812,1.261495453146665,1.2673026455197005,1.0
300.0,500.0,2.0,1.248450638080563,1.1845214365854515,1.198460886648411,1.0
300.0,500.0,2.0,1.1964125659043643,1.1921284650937332,1.1964125659043643,1.1
300.0,500.0,2.0,1.1581257362659927,1.0250377065408562,1.0591193730689403,1.1
300.0,500.0,2.0,1.2864784070659476,1.2267372002265111,1.2384603496099726,1.1
300.0,500.0,2.0,1.052386650434285,0.927657008057716,0.9299144426027526,1.0
300.0,500.0,2.0,0.9571188841038928,0.8457078195939617,0.870530462504549,1.0
300.0,500.0,2.0,0.9529112157013372,0.836052139735282,0.8729532545936497,1.1
300.0,500.0,2.0,1.0636022743031175,0.9183400417897224,0.9876035129461136,1.0
300.0,500.0,2.0,1.2697793200427294,1.1362255936498555,1.1575213226158974,1.0
300.0,500.0,2.0,1.4683033815239217,1.4661404515623409,1.4683033815239217,1.1
300.0,500.0,2.0,1.1888262946693002,1.1013824945498751,1.1435528456383628,1.1
300.0,500.0,2.0,1.2557827896609044,1.1391863296865097,1.147027621282796,1.0
300.0,500.0,2.0,0.9213386212382298,0.7917616045389408,0.8246372547943696,1.1
300.0,500.0,2.0,1.5673895446747037,1.5115808393574834,1.5336559873522717,1.1
300.0,500.0,2.0,1.472923259183205,1.35184957335093,1.4080216144318456,1.0
300.0,500.0,2.0,1.188487765754485,1.0656356228951318,1.112941812022887,1.0
300.0,500.0,2.0,1.1070864491542756,0.9841573388487124,0.9799854049510396,1.0
300.0,500.0,2.0,0.9960403968555476,0.8694502310476947,0.8996700622366083,1.1
300.0,500.0,2.0,0.9623346092504566,0.8460125538879343,0.853257656189812,1.1
300.0,500.0,2.0,1.0740460944792465,1.0121626589320325,1.0428688478953332,1.1
300.0,500.0,2.0,1.2398190765818202,1.1069251410440084,1.1075781757939969,1.1
300.0,500.0,2.0,1.271089440584474,1.159223283405699,1.1457203931852311,1.1
300.0,500.0,2.0,1.2020074251442707,1.0851799743248205,1.1177025566881855,1.1
300.0,500.0,2.0,1.008571119188194,0.9365832518687444,0.9788370952833948,1.1
300.0,500.0,2.0,1.2064379528715603,1.0621720599238125,1.0878139506361404,1.0
300.0,500.0,2.0,1.1507008874600275,1.0335653734147667,1.08818799729863,1.0
300.0,500.0,2.0,0.9079487670713138,0.8074091691256575,0.8393851460023533,1.0
300.0,500.0,2.0,1.0837153181559114,0.9856088848604476,1.0190920265888792,1.1
300.0,500.0,2.0,0.8102170643616508,0.6964152810587979,0.7338553887000684,1.0
300.0,500.0,2.0,1.0196006080771147,0.9710901959966752,1.0005116710109574,1.0
300.0,500.0,2.0,1.2254694717724317,1.1393990633155504,1.1774375312912602,1.1
300.0,500.0,2.0,1.1771364922700769,1.1373445269403808,1.156994203798664,1.1
300.0,500.0,2.0,1.0348265656368478,0.955961331227217,0.969318830747445,1.1
300.0,500.0,2.0,1.5985719580062256,1.5595899609426978,1.5868480911361185,1.1
300.0,500.0,2.5,1.3512605546519847,1.2064615096223426,1.26697697259115,1.1
300.0,500.0,2.5,1.5595097514726133,1.5423364522607137,1.553052260146859,1.0
300.0,500.0,2.5,1.3403906953854563,1.29684906147625,1.3202747870235094,1.1
300.0,500.0,2.5,1.122912757215209,0.9708254024441464,0.9911622467030732,1.1
300.0,500.0,2.5,1.4659837524175443,1.347364752164229,1.3852604331377685,1.1
300.0,500.0,2.5,0.9410286792835734,0.7973735033146416,0.8150432908716769,1.0
300.0,500.0,2.5,1.2997007567533336,1.1854564014671611,1.2085928050998167,1.0
300.0,500.0,2.5,0.6919334961518006,0.5468069969317401,0.5686224747430604,1.1
300.0,500.0,2.5,1.5354365821462337,1.381176910184328,1.4157131748240046,1.1
300.0,500.0,2.5,1.5141835867989732,1.465970002517869,1.4769532197257995,1.1
300.0,500.0,2.5,0.9365521519666636,0.8211510173628845,0.8664840477362785,1.1
300.0,500.0,2.5,1.408166172562134,1.2331766919311409,1.2356194806950846,1.0
300.0,500.0,2.5,1.1290288736471237,0.9803816851187248,1.0140876004708268,1.0
300.0,500.0,2.5,0.792073362879977,0.6404621069359507,0.6708857241646503,1.1
300.0,500.0,2.5,0.5161018697585547,0.3479013881749863,0.3543393966953805,1.1
300.0,500.0,2.5,1.343171139638515,1.3302659677668176,1.3350129246200737,1.0
300.0,500.0,2.5,1.3105632976007031,1.2346288242991588,1.256026577721716,1.0
300.0,500.0,2.5,1.2205157073804551,1.212638184418378,1.2205157073804551,1.1
300.0,500.0,2.5,1.1726571703324908,1.0033646011051067,1.0443628477592877,1.1
300.0,500.0,2.5,1.3330980088324345,1.2525324866822882,1.270513624034575,1.1
300.0,500.0,2.5,1.0654833130428565,0.9109437312902618,0.9259955090538684,1.0
300.0,500.0,2.5,0.9463986051298664,0.8108984105545438,0.84819427256432,1.0
300.0,500.0,2.5,0.9161390196266714,0.7687803705636749,0.803716972947777,1.1
300.0,500.0,2.5,1.079502842878897,0.9007069770666436,0.9938711229316072,1.0
300.0,500.0,2.5,1.337224150053412,1.1722646244330697,1.199849899472363,1.0
300.0,500.0,2.5,1.5603792269049015,1.5528650280928156,1.560379226904902,1.1
300.0,500.0,2.5,1.2110328683366252,1.0963379849495392,1.1514415325928626,1.1
300.0,500.0,2.5,1.3197284870761303,1.177680901947857,1.1889271045327128,1.0
300.0,500.0,2.5,0.8766732765477874,0.7116162717958869,0.7514167921085273,1.1
300.0,500.0,2.5,1.684236930843379,1.6122259919296082,1.639798340307168,1.1
300.0,500.0,2.5,1.5911540739790069,1.4415271262739449,1.5131269783389725,1.0
300.0,500.0,2.5,1.235609707193106,1.085011170451518,1.1450060178279544,1.0
300.0,500.0,2.5,1.1338580614428444,0.9827567281785524,0.989826583634716,1.0
300.0,500.0,2.5,0.9700504960694346,0.8109628431619003,0.8431313892647769,1.1
300.0,500.0,2.5,0.9279182615630706,0.782422567663301,0.7851730573883454,1.1
300.0,500.0,2.5,1.0675576180990582,0.9850779813320452,1.0228739623330083,1.1
300.0,500.0,2.5,1.274773845727275,1.1074521232915158,1.1005510814288817,1.1
300.0,500.0,2.5,1.3138618007305924,1.17128014848721,1.1465220605500743,1.1
300.0,500.0,2.5,1.2275092814303386,1.0786627655563956,1.1156623915217505,1.1
300.0,500.0,2.5,0.9857138989852424,0.8889031347072296,0.9443615220935588,1.1
300.0,500.0,2.5,1.2580474410894509,1.079819112127994,1.1125081455600574,1.0
300.0,500.0,2.5,1.1883761093250342,1.0457333392799353,1.1114046544661675,1.0
300.0,500.0,2.5,0.8849359588391421,0.7641038795599346,0.8069061712086283,1.0
300.0,500.0,2.5,1.0796441476948893,0.9496079054745687,0.993780318738828,1.1
300.0,500.0,2.5,0.7627713304520634,0.6240105892814168,0.6733411179989643,1.0
300.0,500.0,2.5,1.0245007600963938,0.9662070095040008,1.000928433045269,1.0
300.0,500.0,2.5,1.2568368397155396,1.1409191587103085,1.1937180078191,1.1
300.0,500.0,2.5,1.1964206153375958,1.1417768786794362,1.1707253402510691,1.1
300.0,500.0,2.5,1.0185332070460598,0.913165395060187,0.9312379293924392,1.1
300.0,500.0,2.5,1.723214947507782,1.6713853207150309,1.7041971715080653,1.1
300.0,500.0,3.0,1.4015126655823815,1.225141978415285,1.2998999446491477,1.1
300.0,500.0,3.0,1.671411701767136,1.6528258808873564,1.663662712176231,1.0
300.0,500.0,3.0,1.388468834462548,1.3315882380009298,1.36392306827285,1.1
300.0,500.0,3.0,1.1274953086582502,0.9427156575467104,0.9588637171333816,1.1
300.0,500.0,3.0,1.5391805029010532,1.393002894636626,1.4395196426348515,1.1
300.0,500.0,3.0,0.929234415140288,0.7591286791100835,0.7798328161747448,1.0
300.0,500.0,3.0,1.3596409081040002,1.2256496990988397,1.2564715314733168,1.0
300.0,500.0,3.0,0.6103201953821606,0.433646373171775,0.4542848092825942,1.1
300.0,500.0,3.0,1.62252389857548,1.4336504780654635,1.4715864190114438,1.1
300.0,500.0,3.0,1.597020304158768,1.5320689052639678,1.5495342781704888,1.1
300.0,500.0,3.0,0.9038625823599962,0.7611002084042747,0.8169776296935009,1.1
300.0,500.0,3.0,1.4897994070745608,1.2802616101205302,1.287207816604595,1.0
300.0,500.0,3.0,1.154834648376548,0.9785538652293718,1.029249145980954,1.0
300.0,500.0,3.0,0.7304880354559725,0.5476173834624324,0.580912760717962,1.1
300.0,500.0,3.0,0.3993222437102655,0.1973586027210023,0.2030164701486148,1.1
300.0,500.0,3.0,1.411805367566218,1.3984316712350875,1.4029438933334288,1.0
300.0,500.0,3.0,1.372675957120844,1.2840255778187166,1.3093879100545482,1.0
300.0,500.0,3.0,1.2446188488565464,1.2351658213020535,1.2446188488565462,1.1
300.0,500.0,3.0,1.187188604398989,0.981681486318782,1.0299000264768885,1.1
300.0,500.0,3.0,1.3797176105989215,1.2773340022696962,1.3014090279260668,1.1
300.0,500.0,3.0,1.0785799756514276,0.894364988241782,0.913998874894826,1.0
300.0,500.0,3.0,0.9356783261558396,0.7769242218264121,0.818643183463631,1.0
300.0,500.0,3.0,0.8793668235520058,0.7015587438171641,0.7416695451398732,1.1
300.0,500.0,3.0,1.0954034114546765,0.8829764568820695,0.9938655554301384,1.0
300.0,500.0,3.0,1.4046689800640944,1.208229504137564,1.2457228783722631,1.0
300.0,500.0,3.0,1.652455072285882,1.643438033711378,1.652455072285882,1.1
300.0,500.0,3.0,1.23323944200395,1.0940788494822378,1.160461542315061,1.1
300.0,500.0,3.0,1.3836741844913565,1.2178448429635604,1.2321319553284755,1.0
300.0,500.0,3.0,0.8320079318573448,0.6306549052261236,0.6745473262477619,1.1
300.0,500.0,3.0,1.8010843170120552,1.7120875292048163,1.7464642519515348,1.1
300.0,500.0,3.0,1.7093848887748084,1.5341483435267642,1.617905641242484,1.0
300.0,500.0,3.0,1.2827316486317273,1.1048642803526794,1.1794806491796592,1.0
300.0,500.0,3.0,1.1606296737314137,0.9816961308693672,0.999412188710498,1.0
300.0,500.0,3.0,0.9594517604121764,0.7677688817673455,0.7186722867718959,1.0
300.0,500.0,3.0,0.9108091877925648,0.7364714623569188,0.7345614048327824,1.0
300.0,500.0,3.0,1.0610691417188698,0.9561493138342196,1.0050948371694814,1.1
300.0,500.0,3.0,1.3097286148727303,1.1072965259971557,1.096742867032624,1.1
300.0,500.0,3.0,1.356634160876711,1.181589694281842,1.1517445237895634,1.1
300.0,500.0,3.0,1.2530111377164062,1.0725083560366435,1.1156669548147924,1.1
300.0,500.0,3.0,0.9628566787822906,0.8444349340219928,0.9124694421216714,1.1
300.0,500.0,3.0,1.309656929307341,1.097445796677429,1.1396770808449677,1.0
300.0,500.0,3.0,1.2260513311900407,1.056590828877308,1.136291411628477,1.0
300.0,500.0,3.0,0.8619231506069704,0.7224032544760843,0.7698472601687946,1.0
300.0,500.0,3.0,1.0755729772338674,0.9126825026436278,0.9674154904787572,1.1
300.0,500.0,3.0,0.7153255965424761,0.551695831504302,0.6187860922973301,1.0
300.0,500.0,3.0,1.0294009121156724,0.9652866290862474,1.0024914994574416,1.0
300.0,500.0,3.0,1.2882042076586475,1.1405650017528624,1.20844583970146,1.1
300.0,500.0,3.0,1.215704738405115,1.1444932819715976,1.1790509115338723,1.1
300.0,500.0,3.0,1.0022398484552717,0.8728926428578513,0.8927998985114399,1.1
300.0,500.0,3.0,1.8478579370093384,1.7820023916144967,1.822744408813932,1.1
300.0,500.0,4.0,1.5020168874431756,1.2603314566565336,1.3580278472032066,1.1
300.0,500.0,4.0,1.8952156023561813,1.8760063097705824,1.8848836162349745,1.0
300.0,500.0,4.0,1.4846251126167305,1.404798709135337,1.4491354553802298,1.1
300.0,500.0,4.0,1.1366604115443335,0.8867896509161295,0.9025916959316762,1.1
300.0,500.0,4.0,1.685574003868071,1.4851963944886786,1.5441089543879905,1.1
300.0,500.0,4.0,0.9056458868537172,0.6854627285055725,0.7260537993668754,1.0
300.0,500.0,4.0,1.479521210805334,1.3074247172299898,1.3580189641899754,1.0
300.0,500.0,4.0,0.4470935938428808,0.2090709028967186,0.2315166925403864,1.1
300.0,500.0,4.0,1.7966985314339734,1.5422147818542573,1.5843608628517798,1.1
300.0,500.0,4.0,1.7626937388783577,1.661395065546064,1.694222946331151,1.1
300.0,500.0,4.0,0.8384834431466619,0.641066576782979,0.7089295146521081,1.1
300.0,500.0,4.0,1.6530658760994146,1.3747832455927154,1.3916077360135286,1.0
300.0,500.0,4.0,1.2064461978353973,0.9750921860436872,1.0498463680059134,1.0
300.0,500.0,4.0,0.6073173806079631,0.3618453003201262,0.390571965344311,1.1
300.0,500.0,4.0,0.1877411328699475,-0.0809312836788294,-0.100281881461022,1.0
300.0,500.0,4.0,1.549073823421624,1.53124222831345,1.5372585244445711,1.0
300.0,500.0,4.0,1.4969012761611256,1.3855853415187944,1.418267136364142,1.0
300.0,500.0,4.0,1.2928251318087285,1.2802210950694046,1.292825131808728,1.1
300.0,500.0,4.0,1.2162514725319855,0.9374745334584148,0.988162853840628,1.1
300.0,500.0,4.0,1.4729568141318952,1.3277374498329773,1.3630852256078887,1.1
300.0,500.0,4.0,1.10477330086857,0.8641190254753685,0.8989532636017994,1.0
300.0,500.0,4.0,0.9142377682077862,0.7080763147236764,0.771371633642307,1.0
300.0,500.0,4.0,0.8058224314026743,0.5681838619421521,0.6074269181233168,1.1
300.0,500.0,4.0,1.1272045486062354,0.8496855393011082,0.9963868358493352,1.0
300.0,500.0,4.0,1.5395586400854588,1.2811226208191515,1.3344686889388109,1.0
300.0,500.0,4.0,1.8366067630478429,1.824584044948505,1.8366067630478429,1.1
300.0,500.0,4.0,1.2776525893385997,1.0854536018866208,1.1746994306771523,1.1
300.0,500.0,4.0,1.5115655793218084,1.2948039565921217,1.326652031574033,1.0
300.0,500.0,4.0,0.7426772424764598,0.4703684506108294,0.5227116923888245,1.1
300.0,500.0,4.0,2.034779089349407,1.9127872756500577,1.9589617103609085,1.1
300.0,500.0,4.0,1.945846518366411,1.7150639485286427,1.82850004172422,1.0
300.0,500.0,4.0,1.37697553150897,1.1463383993428236,1.2411095595084198,1.0
300.0,500.0,4.0,1.2141728983085514,0.9798812378039322,1.002628368618348,1.0
300.0,500.0,4.0,0.9459356805495688,0.6901454130703963,0.6336326613827309,1.0
300.0,500.0,4.0,0.8810789170567532,0.6495061737848217,0.6506361268991384,1.0
300.0,500.0,4.0,1.048092188958493,0.9006398567251248,0.96705950893161,1.1
300.0,500.0,4.0,1.3796381531636404,1.108328005942707,1.0865168804520429,1.1
300.0,500.0,4.0,1.4421788811689478,1.204654841952987,1.1603498364569056,1.1
300.0,500.0,4.0,1.3040148502885418,1.060649500109052,1.109985178502573,1.1
300.0,500.0,4.0,0.9171422383763874,0.7506583416382446,0.844868922081269,1.1
300.0,500.0,4.0,1.4128759057431215,1.1339754890820235,1.1929403506766358,1.0
300.0,500.0,4.0,1.3014017749200546,1.0804606908863248,1.1815818798413111,1.0
300.0,500.0,4.0,0.8158975341426273,0.6387899863454476,0.6978104393290031,1.0
300.0,500.0,4.0,1.067430636311823,0.8442681297478422,0.91144835865273,1.1
300.0,500.0,4.0,0.6204341287233015,0.405094812081278,0.4959678645429817,1.0
300.0,500.0,4.0,1.03920121615423,0.9596908712713704,1.00467790615264,1.0
300.0,500.0,4.0,1.350938943544863,1.1458984486592398,1.2417179800545954,1.1
300.0,500.0,4.0,1.2542729845401532,1.1484298483208135,1.2021661940992876,1.1
300.0,500.0,4.0,0.9696531312736956,0.7910112615938132,0.8198832339269306,1.1
300.0,500.0,4.0,2.097143916012451,2.0069318038873143,2.0601237673582924,1.1
300.0,500.0,5.0,1.6025211093039695,1.2937008722489731,1.417701815993224,1.1
300.0,500.0,5.0,2.119019502945226,2.095007887213228,2.1104044810028952,1.0
300.0,500.0,5.0,1.5807813907709132,1.47609774509888,1.5364193192252873,1.1
300.0,500.0,5.0,1.1458255144304166,0.8304894492314269,0.8477409130296201,1.1
300.0,500.0,5.0,1.8319675048350887,1.5774165998491587,1.650930296320912,1.1
300.0,500.0,5.0,0.8820573585671466,0.6131295379653156,0.6689975023343013,1.0
300.0,500.0,5.0,1.5994015135066677,1.387136973444371,1.448809010724931,1.0
300.0,500.0,5.0,0.283866992303601,-0.0145013232471452,0.0023627879561888,1.1
300.0,500.0,5.0,1.9708731642924664,1.649724246894741,1.6952873438471463,1.1
300.0,500.0,5.0,1.9283671735979468,1.792841524597664,1.8399941788093108,1.1
300.0,500.0,5.0,0.7731043039333273,0.5242543755015805,0.6062520026812963,1.1
300.0,500.0,5.0,1.8163323451242683,1.4705831035254262,1.498898598493699,1.0
300.0,500.0,5.0,1.258057747294247,0.9726912270449184,1.071740592336741,1.0
300.0,500.0,5.0,0.4892833375943478,0.1816263559150334,0.1719667966365112,1.0
300.0,500.0,5.0,-0.0153235839125657,-0.3506793044652452,-0.3751058193637664,1.0
300.0,500.0,5.0,1.6863422792770302,1.6677250106254558,1.6738020273096867,1.0
300.0,500.0,5.0,1.621126595201407,1.4863631087600675,1.5291790618081915,1.0
300.0,500.0,5.0,1.3410314147609106,1.3204317717086602,1.3397441892109798,1.1
300.0,500.0,5.0,1.2453143406649818,0.8952770357809325,0.9577677110749544,1.1
300.0,500.0,5.0,1.5661960176648688,1.3776507693815856,1.4261740808314645,1.1
300.0,500.0,5.0,1.1309666260857127,0.8329572641663672,0.8768403382725274,1.0
300.0,500.0,5.0,0.8927972102597328,0.6403407810913582,0.7214673681348729,1.0
